Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
868,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,21,1997,31,20,1663,2,1,0,0,1,0,0.11,0.05,0.16,0.11,0.16,1.5,1.5,1.3,0.08,0.07,0.15,0.08,0.15,Matches
869,Álvaro García\Alvaro-Garcia,es ESP,FWMF,Rayo Vallecano,es La Liga,25,1992,35,17,1766,4,2,0,0,3,0,0.2,0.1,0.31,0.2,0.31,4,4,1.6,0.2,0.08,0.28,0.2,0.28,Matches
870,Borja García\Borja-Garcia,es ESP,FWMF,Girona,es La Liga,27,1990,33,30,2629,1,3,0,0,0,1,0.03,0.1,0.14,0.03,0.14,1.8,1.8,4.2,0.06,0.14,0.21,0.06,0.21,Matches
871,Dani García\Dani-Garcia,es ESP,MF,Athletic Club,es La Liga,28,1990,29,29,2476,0,1,0,0,13,0,0,0.04,0.04,0,0.04,0,0,0.2,0,0.01,0.01,0,0.01,Matches
872,Javi García\Javi-Garcia,es ESP,DFMF,Betis,es La Liga,31,1987,13,6,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
873,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,32,1986,34,25,2330,2,1,0,0,6,0,0.08,0.04,0.12,0.08,0.12,2.1,2.1,0.7,0.08,0.03,0.11,0.08,0.11,Matches
874,Manu García\Manu-Garcia,es ESP,MF,Toulouse,fr Ligue 1,20,1998,31,21,1843,0,4,0,0,2,1,0,0.2,0.2,0,0.2,1,1,2,0.05,0.1,0.14,0.05,0.14,Matches
875,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,32,1986,33,27,2369,9,3,2,4,12,0,0.34,0.11,0.46,0.27,0.38,8.1,4.9,2.7,0.31,0.1,0.41,0.19,0.29,Matches
876,Raúl García\Raul-Garcia,es ESP,DF,Girona,es La Liga,29,1989,10,10,850,0,1,0,0,1,0,0,0.11,0.11,0,0.11,0.2,0.2,0.5,0.02,0.05,0.07,0.02,0.07,Matches
877,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,29,1989,5,4,381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
878,Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,es La Liga,35,1983,29,17,1486,2,1,0,0,3,0,0.12,0.06,0.18,0.12,0.18,4.1,4.1,2.7,0.25,0.16,0.42,0.25,0.42,Matches
879,James Garner\James-Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
880,Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,31,30,2599,1,2,0,0,17,1,0.03,0.07,0.1,0.03,0.1,1.6,1.6,3,0.05,0.1,0.16,0.05,0.16,Matches
881,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3,3,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
882,Marcello Gazzola\Marcello-Gazzola,it ITA,DFMF,Parma,it Serie A,33,1985,20,9,921,1,0,0,0,3,0,0.1,0,0.1,0.1,0.1,0.9,0.9,0.4,0.09,0.04,0.13,0.09,0.13,Matches
883,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,31,30,2672,2,1,0,0,3,0,0.07,0.03,0.1,0.07,0.1,1.4,1.4,1.8,0.05,0.06,0.11,0.05,0.11,Matches
884,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38,38,3420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
885,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,32,32,2814,3,2,0,0,2,0,0.1,0.06,0.16,0.1,0.16,3.8,3.8,1.8,0.12,0.06,0.18,0.12,0.18,Matches
886,Dennis Geiger\Dennis-Geiger,de GER,MFFW,Hoffenheim,de Bundesliga,20,1998,4,2,246,0,1,0,0,1,0,0,0.37,0.37,0,0.37,0.1,0.1,0.6,0.05,0.22,0.27,0.05,0.27,Matches
887,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,21,1997,22,12,1278,0,0,0,0,3,1,0,0,0,0,0,0.7,0.7,0.1,0.05,0.01,0.06,0.05,0.06,Matches
888,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,6,5,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
889,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,32,1985,29,24,2018,0,5,0,0,3,0,0,0.22,0.22,0,0.22,2.7,2.7,1.4,0.12,0.06,0.18,0.12,0.18,Matches
890,Yannick Gerhardt\Yannick-Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,24,1994,30,28,2455,2,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,3.2,3.2,2.2,0.12,0.08,0.2,0.12,0.2,Matches
891,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,28,1990,36,23,2170,8,2,0,0,1,0,0.33,0.08,0.41,0.33,0.41,4.7,4.7,1.8,0.19,0.07,0.27,0.19,0.27,Matches
892,Gerson\Gerson,br BRA,MFFW,Fiorentina,it Serie A,21,1997,36,27,2426,3,3,0,0,9,0,0.11,0.11,0.22,0.11,0.22,2.8,2.8,2.2,0.1,0.08,0.18,0.1,0.18,Matches
893,Gervinho\Gervinho,ci CIV,FW,Parma,it Serie A,31,1987,30,27,2304,11,2,0,0,3,0,0.43,0.08,0.51,0.43,0.51,8,8,2.9,0.31,0.11,0.43,0.31,0.43,Matches
894,Willem Geubbels\Willem-Geubbels,fr FRA,MF,Monaco,fr Ligue 1,16,2001,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.62,0.62,0,0.62,Matches
895,Lamine Ghezali\Lamine-Ghezali,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,1999,6,0,44,1,0,0,0,1,0,2.05,0,2.05,2.05,2.05,0.4,0.4,0,0.88,0,0.88,0.88,0.88,Matches
896,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Leicester City,eng Premier League,26,1992,19,8,743,1,0,0,0,3,0,0.12,0,0.12,0.12,0.12,1.1,1.1,1.7,0.14,0.2,0.34,0.14,0.34,Matches
897,Paolo Ghiglione\Paolo-Ghiglione,it ITA,MFDF,Frosinone,it Serie A,21,1997,9,6,514,1,0,0,0,4,0,0.18,0,0.18,0.18,0.18,0.3,0.3,0.5,0.06,0.09,0.15,0.06,0.15,Matches
898,Saman Ghoddos\Saman-Ghoddos,ir IRN,FWMF,Amiens,fr Ligue 1,24,1993,27,20,1827,4,4,0,0,4,0,0.2,0.2,0.39,0.2,0.39,2.4,2.4,2.5,0.12,0.12,0.24,0.12,0.24,Matches
899,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,16,12,1154,1,3,0,0,2,0,0.08,0.23,0.31,0.08,0.31,0.9,0.9,3.4,0.07,0.27,0.34,0.07,0.34,Matches
900,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,33,1985,26,22,2009,3,1,1,2,8,0,0.13,0.04,0.18,0.09,0.13,4,2.5,3.9,0.18,0.17,0.35,0.11,0.28,Matches
901,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,eng Premier League,18,2000,26,5,663,0,1,0,0,1,0,0,0.14,0.14,0,0.14,0.9,0.9,1.5,0.13,0.2,0.33,0.13,0.33,Matches
902,Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,1,1,62,1,0,0,0,1,0,1.45,0,1.45,1.45,1.45,0.5,0.5,0,0.69,0,0.69,0.69,0.69,Matches
903,Fabian Giefer\Fabian-Giefer,de GER,GK,Augsburg,de Bundesliga,28,1990,4,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0.02,0,0.02,Matches
904,Niko Gießelmann\Niko-Giesselmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,30,29,2593,0,3,0,0,2,0,0,0.1,0.1,0,0.1,0.9,0.9,3.1,0.03,0.11,0.14,0.03,0.14,Matches
905,Daniel Ginczek\Daniel-Ginczek,de GER,FW,Wolfsburg,de Bundesliga,27,1991,24,12,1276,6,2,0,0,4,0,0.42,0.14,0.56,0.42,0.56,3.8,3.8,1.6,0.27,0.11,0.38,0.27,0.38,Matches
906,Matthias Ginter\Matthias-Ginter,de GER,DF,M'Gladbach,de Bundesliga,24,1994,27,27,2379,2,0,0,0,2,0,0.08,0,0.08,0.08,0.08,2,2,0.2,0.08,0.01,0.08,0.08,0.08,Matches
907,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,26,1992,20,18,1475,2,0,0,0,6,3,0.12,0,0.12,0.12,0.12,1,1,0.5,0.06,0.03,0.1,0.06,0.1,Matches
908,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,31,1986,27,7,847,2,4,0,0,1,0,0.21,0.43,0.64,0.21,0.64,3.7,3.7,1.9,0.4,0.2,0.6,0.4,0.6,Matches
909,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33,33,2970,1,0,0,0,10,0,0.03,0,0.03,0.03,0.03,1.2,1.2,0.1,0.04,0,0.04,0.04,0.04,Matches
910,Serge Gnabry\Serge-Gnabry,de GER,FWMF,Bayern Munich,de Bundesliga,23,1995,30,21,1762,10,5,0,0,0,0,0.51,0.26,0.77,0.51,0.77,7.8,7.8,7.3,0.4,0.37,0.77,0.4,0.77,Matches
911,Joris Gnagnon\Joris-Gnagnon,fr FRA,DFMF,Sevilla,es La Liga,21,1997,7,4,446,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
912,Eddy Gnahoré\Eddy-Gnahore,fr FRA,MF,Amiens,fr Ligue 1,24,1993,34,24,2243,4,2,0,0,4,2,0.16,0.08,0.24,0.16,0.24,3.7,3.7,2.7,0.15,0.11,0.26,0.15,0.26,Matches
913,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Parma,it Serie A,37,1980,16,13,1183,0,1,0,0,3,0,0,0.08,0.08,0,0.08,0.1,0.1,0.6,0.01,0.04,0.05,0.01,0.05,Matches
914,Kevin Goden\Kevin-Goden,de GER,DFFW,Nürnberg,de Bundesliga,19,1999,5,3,273,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0.03,0.03,0,0.03,Matches
915,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,32,1986,30,28,2509,3,1,0,0,6,0,0.11,0.04,0.14,0.11,0.14,3.1,3.1,0.1,0.11,0,0.11,0.11,0.11,Matches
916,Mauro Goicoechea\Mauro-Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,30,1988,8,7,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
917,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Frosinone,it Serie A,24,1993,29,29,2610,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,1.6,1.6,0.5,0.06,0.02,0.07,0.06,0.07,Matches
918,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,23,1995,20,20,1799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
919,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,MFFW,Monaco,fr Ligue 1,22,1996,30,27,2290,3,3,0,0,7,1,0.12,0.12,0.24,0.12,0.24,4.7,4.7,2.4,0.18,0.1,0.28,0.18,0.28,Matches
920,André Gomes\Andre-Gomes,pt POR,MF,Everton,eng Premier League,25,1993,27,24,1980,1,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,1.7,1.7,0.6,0.08,0.03,0.1,0.08,0.1,Matches
921,Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,eng Premier League,17,2000,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.34,0,0.34,0.34,0.34,Matches
922,Ibai Gómez\Ibai-Gomez,es ESP,FW,Athletic Club,es La Liga,28,1989,14,6,580,0,2,0,0,0,0,0,0.31,0.31,0,0.31,0.4,0.4,1.1,0.07,0.17,0.24,0.07,0.24,Matches
923,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,28,1989,18,17,1449,3,2,0,1,0,0,0.19,0.12,0.31,0.19,0.31,3.5,2.7,1.8,0.22,0.11,0.33,0.17,0.28,Matches
924,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,21,1997,16,12,1063,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.3,0.02,0.03,0.05,0.02,0.05,Matches
925,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,33,1985,31,25,2211,7,2,0,0,4,1,0.28,0.08,0.37,0.28,0.37,10.2,10.2,2.6,0.41,0.11,0.52,0.41,0.52,Matches
926,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,21,1996,35,33,2960,13,5,1,1,6,1,0.4,0.15,0.55,0.36,0.52,11,10.3,3,0.34,0.09,0.43,0.31,0.41,Matches
927,Moi Gómez\Moi-Gomez,es ESP,MF,Huesca,es La Liga,24,1994,36,35,3055,2,7,0,0,3,0,0.06,0.21,0.27,0.06,0.27,1.8,1.8,3.6,0.05,0.11,0.16,0.05,0.16,Matches
928,Papu Gómez\Papu-Gomez,ar ARG,MFFW,Atalanta,it Serie A,30,1988,35,34,2899,7,11,0,0,5,0,0.22,0.34,0.56,0.22,0.56,8.8,8.8,12,0.27,0.37,0.65,0.27,0.65,Matches
929,Sergi Gómez\Sergi-Gomez,es ESP,DF,Sevilla,es La Liga,26,1992,32,31,2765,0,0,0,0,1,0,0,0,0,0,0,0.8,0.8,0.6,0.02,0.02,0.04,0.02,0.04,Matches
930,Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,it Serie A,24,1993,20,19,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
931,Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Sevilla,es La Liga,29,1989,10,5,540,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.02,0,0.02,0.02,0.02,Matches
932,Anthony Gonçalves\Anthony-Goncalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,32,1986,18,12,1058,5,2,0,0,3,0,0.43,0.17,0.6,0.43,0.6,1.4,1.4,1.4,0.12,0.12,0.23,0.12,0.23,Matches
933,Jérôme Gondorf\Jerome-Gondorf,de GER,MFFW,Freiburg,de Bundesliga,30,1988,25,13,1296,2,2,0,0,3,0,0.14,0.14,0.28,0.14,0.28,1.5,1.5,2.9,0.1,0.2,0.3,0.1,0.3,Matches
934,Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,es La Liga,28,1990,33,33,2964,1,2,0,0,17,2,0.03,0.06,0.09,0.03,0.09,1,1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
935,Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,es La Liga,28,1990,23,18,1701,0,1,0,0,7,1,0,0.05,0.05,0,0.05,0.5,0.5,0.2,0.03,0.01,0.04,0.03,0.04,Matches
936,Cristo González\Cristo-Gonzalez,es ESP,FW,Real Madrid,es La Liga,20,1997,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.12,0.09,0.12,Matches
937,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,it Serie A,30,1988,12,8,746,0,1,0,0,2,0,0,0.12,0.12,0,0.12,0.2,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches
938,Nicolás González\Nicolas-Gonzalez,ar ARG,FWMF,Stuttgart,de Bundesliga,20,1998,30,23,2162,2,3,0,0,2,1,0.08,0.12,0.21,0.08,0.21,6.3,6.3,3.7,0.26,0.15,0.42,0.26,0.42,Matches
939,Jon Gorenc Stankovi?\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,eng Premier League,22,1996,11,9,715,1,0,0,0,2,0,0.13,0,0.13,0.13,0.13,0.9,0.9,0.2,0.11,0.02,0.13,0.11,0.13,Matches
940,Leon Goretzka\Leon-Goretzka,de GER,MF,Bayern Munich,de Bundesliga,23,1995,30,23,2023,8,4,0,0,3,0,0.36,0.18,0.53,0.36,0.53,6.1,6.1,2.3,0.27,0.1,0.37,0.27,0.37,Matches
941,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4,4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
942,Mirko Gori\Mirko-Gori,it ITA,MF,Frosinone,it Serie A,25,1993,10,2,329,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.1,0.08,0.03,0.11,0.08,0.11,Matches
943,Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,es La Liga,21,1996,7,6,455,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.02,0.1,0.12,0.02,0.12,Matches
944,Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,it Serie A,24,1994,28,23,1942,3,2,0,0,2,0,0.14,0.09,0.23,0.14,0.23,2,2,2.6,0.09,0.12,0.22,0.09,0.22,Matches
945,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,eng Premier League,28,1990,25,19,1739,2,1,0,0,8,0,0.1,0.05,0.16,0.1,0.16,1.5,1.5,1.1,0.08,0.06,0.13,0.08,0.13,Matches
946,Felix Götze\Felix-Gotze,de GER,MF,Augsburg,de Bundesliga,20,1998,6,0,126,1,0,0,0,0,0,0.71,0,0.71,0.71,0.71,0.9,0.9,0,0.63,0,0.63,0.63,0.63,Matches
947,Mario Götze\Mario-Gotze,de GER,FWMF,Dortmund,de Bundesliga,26,1992,26,19,1674,7,7,0,0,0,0,0.38,0.38,0.75,0.38,0.75,4.7,4.7,5.5,0.25,0.29,0.54,0.25,0.54,Matches
948,Prince-Désir Gouano\Prince-Desir-Gouano,fr FRA,DF,Amiens,fr Ligue 1,24,1993,30,30,2620,1,0,0,0,2,0,0.03,0,0.03,0.03,0.03,0.5,0.5,0.3,0.02,0.01,0.03,0.02,0.03,Matches
949,Yoann Gourcuff\Yoann-Gourcuff,fr FRA,MFFW,Dijon,fr Ligue 1,32,1986,8,0,134,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.37,0.13,0.5,0.37,0.5,Matches
950,Jeffrey Gouweleeuw\Jeffrey-Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,27,1991,25,24,2092,0,2,0,0,4,0,0,0.09,0.09,0,0.09,0.4,0.4,1.5,0.02,0.07,0.08,0.02,0.08,Matches
951,Paolo Gozzi Iweru\Paolo-Gozzi-Iweru,it ITA,DF,Juventus,it Serie A,17,2001,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
952,Max Gradel\Max-Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,30,1987,36,36,3240,11,5,4,8,6,0,0.31,0.14,0.44,0.19,0.33,14.6,8.6,5.5,0.41,0.15,0.56,0.24,0.39,Matches
953,Jonathan Gradit\Jonathan-Gradit,fr FRA,DF,Caen,fr Ligue 1,25,1992,24,23,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0,0.04,0.04,0,0.04,Matches
954,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,12,4,469,0,1,0,0,1,1,0,0.19,0.19,0,0.19,0.2,0.2,1.7,0.04,0.33,0.37,0.04,0.37,Matches
955,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,Strasbourg,fr Ligue 1,21,1996,8,2,237,0,0,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.02,0.04,0.07,0.02,0.07,Matches
956,Álex Granell\Alex-Granell,es ESP,MFDF,Girona,es La Liga,29,1988,32,26,2391,0,4,0,0,5,0,0,0.15,0.15,0,0.15,1.1,1.1,4.9,0.04,0.18,0.23,0.04,0.23,Matches
957,Esteban Granero\Esteban-Granero,es ESP,MF,Espanyol,es La Liga,31,1987,28,24,2013,3,1,0,0,11,0,0.13,0.04,0.18,0.13,0.18,2,2,1.2,0.09,0.05,0.14,0.09,0.14,Matches
958,Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,eng Premier League,20,1997,13,9,877,3,0,0,0,0,0,0.31,0,0.31,0.31,0.31,2.7,2.7,0.3,0.28,0.03,0.31,0.28,0.31,Matches
959,Alberto Grassi\Alberto-Grassi,it ITA,MF,Parma,it Serie A,23,1995,7,5,462,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.3,0.13,0.05,0.18,0.13,0.18,Matches
960,Andre Gray\Andre-Gray,eng ENG,FW,Watford,eng Premier League,27,1991,29,13,1366,7,2,0,0,2,0,0.46,0.13,0.59,0.46,0.59,6.1,6.1,1.5,0.4,0.1,0.5,0.4,0.5,Matches
961,Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,eng Premier League,22,1996,34,23,1985,4,1,0,0,2,0,0.18,0.05,0.23,0.18,0.23,4.1,4.1,0.7,0.18,0.03,0.22,0.18,0.22,Matches
962,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,16,2001,3,1,117,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.1,0.66,0.09,0.76,0.66,0.76,Matches
963,Michael Gregoritsch\Michael-Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,24,1994,32,28,2487,6,2,1,1,4,0,0.22,0.07,0.29,0.18,0.25,8.7,7.9,2.3,0.31,0.08,0.4,0.29,0.37,Matches
964,Clément Grenier\Clement-Grenier,fr FRA,MF,Rennes,fr Ligue 1,27,1991,33,29,2668,2,5,0,1,6,0,0.07,0.17,0.24,0.07,0.24,3.9,3,3.8,0.13,0.13,0.26,0.1,0.23,Matches
965,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,27,1991,37,37,3198,15,8,3,3,5,0,0.42,0.23,0.65,0.34,0.56,13.6,11.4,6.8,0.38,0.19,0.57,0.32,0.51,Matches
966,Vincenzo Grifo\Vincenzo-Grifo,it ITA,MFFW,Freiburg,de Bundesliga,25,1993,16,16,1427,6,3,1,1,1,0,0.38,0.19,0.57,0.32,0.5,3.3,2.5,3.6,0.21,0.23,0.43,0.16,0.39,Matches
967,Vincenzo Grifo\Vincenzo-Grifo,it ITA,MFFW,Hoffenheim,de Bundesliga,25,1993,7,3,335,1,2,1,1,0,0,0.27,0.54,0.81,0,0.54,1.5,0.7,0.9,0.41,0.24,0.64,0.2,0.44,Matches
968,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,30,27,2394,0,3,0,0,8,0,0,0.11,0.11,0,0.11,1.4,1.4,2.4,0.05,0.09,0.14,0.05,0.14,Matches
969,Jérémy Grimm\Jeremy-Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,5,2,168,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0.03,0,0.03,0.03,0.03,Matches
970,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,eng Premier League,27,1991,25,24,1864,3,3,1,2,1,0,0.14,0.14,0.29,0.1,0.24,3.7,2.2,4.7,0.18,0.23,0.41,0.11,0.33,Matches
971,Sergej Grubac\Sergej-Grubac,me MNE,FWMF,Chievo,it Serie A,18,2000,3,2,157,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.04,0.05,0.09,0.04,0.09,Matches
972,Marko Gruji?\Marko-Grujic,rs SRB,MF,Hertha BSC,de Bundesliga,22,1996,22,20,1780,5,1,0,0,5,0,0.25,0.05,0.3,0.25,0.3,3.7,3.7,1.6,0.19,0.08,0.27,0.19,0.27,Matches
973,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,eng Premier League,31,1987,20,20,1754,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
974,Andrés Guardado\Andres-Guardado,mx MEX,MFDF,Betis,es La Liga,31,1986,31,27,2335,0,4,0,0,8,0,0,0.15,0.15,0,0.15,1.5,1.5,4.2,0.06,0.16,0.22,0.06,0.22,Matches
975,Sergi Guardiola\Sergi-Guardiola,es ESP,MFFW,Getafe,es La Liga,27,1991,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.19,0,0.19,0.19,0.19,Matches
976,Sergi Guardiola\Sergi-Guardiola,es ESP,FW,Valladolid,es La Liga,27,1991,17,17,1514,3,1,0,1,0,0,0.18,0.06,0.24,0.18,0.24,4.6,3.8,1.6,0.29,0.1,0.39,0.24,0.34,Matches
977,Metehan Güçlü\Metehan-Guclu,tr TUR,FW,Paris S-G,fr Ligue 1,19,1999,1,0,17,1,0,0,0,0,0,5.29,0,5.29,5.29,5.29,0.2,0.2,0.2,1.25,0.91,2.16,1.25,2.16,Matches
978,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,es La Liga,21,1996,25,18,1465,5,3,0,0,2,0,0.31,0.18,0.49,0.31,0.49,2.1,2.1,3.8,0.13,0.23,0.36,0.13,0.36,Matches
979,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,eng Premier League,19,1999,33,23,2149,0,0,0,0,9,0,0,0,0,0,0,0.4,0.4,2.1,0.02,0.09,0.11,0.02,0.11,Matches
980,Javi Guerra\Javi-Guerra,es ESP,FWMF,Rayo Vallecano,es La Liga,36,1982,8,1,236,0,1,0,0,0,0,0,0.38,0.38,0,0.38,0.5,0.5,0.5,0.19,0.17,0.36,0.19,0.36,Matches
981,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,FWDF,Dortmund,de Bundesliga,24,1993,23,17,1527,2,6,0,0,2,0,0.12,0.35,0.47,0.12,0.47,2.9,2.9,4.4,0.17,0.26,0.43,0.17,0.43,Matches
982,Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,es La Liga,22,1996,22,22,1778,0,1,0,0,2,0,0,0.05,0.05,0,0.05,0.4,0.4,2,0.02,0.1,0.12,0.02,0.12,Matches
983,Guido Guerrieri\Guido-Guerrieri,it ITA,GK,Lazio,it Serie A,22,1996,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
984,Ander Guevara\Ander-Guevara,es ESP,MF,Real Sociedad,es La Liga,21,1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.06,0.05,0.11,0.06,0.11,Matches
985,Makhtar Gueye\Makhtar-Gueye,sn SEN,FWMF,Saint-Étienne,fr Ligue 1,20,1997,5,0,50,1,1,0,0,0,0,1.8,1.8,3.6,1.8,3.6,0.3,0.3,0.6,0.58,1.12,1.71,0.58,1.71,Matches
